fixture_id	pair	interval	left	right	positive_width	eligible	s_i	a_i	d_i	b_i	q_i	bounds_64_63_127_126_253	frozen_trace_equal	status
S23-linear-oklab	linear/oklab	45	0.91754221073478548	0.93125440569299456	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	46	0.93125440569299456	0.94335537578463302	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	47	0.94335537578463302	0.95394582256386151	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	48	0.95394582256386151	0.96312644758484101	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	49	0.96312644758484101	0.97099795240173203	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	50	0.97099795240173203	0.97766103856869524	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	51	0.97766103856869524	0.98321640763989127	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	52	0.98321640763989127	0.98776476116948075	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	53	0.98776476116948075	0.99140680071162435	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	54	0.99140680071162435	0.99424322782048269	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	55	0.99424322782048269	0.99637474405021653	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	56	0.99637474405021653	0.99790205095498641	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	57	0.99790205095498641	0.99892585008895307	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	58	0.99892585008895307	0.99954684300627705	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	59	0.99954684300627705	0.99986573126111911	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	60	0.99986573126111911	0.99998321640763987	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-oklab	linear/oklab	61	0.99998321640763987	1	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	0	0	1.678359236010875e-05	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	1	1.678359236010875e-05	0.00013426873888087	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	2	0.00013426873888087	0.00045315699372293648	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	3	0.00045315699372293648	0.00107414991104696	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	4	0.00107414991104696	0.0020979490450135953	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	5	0.0020979490450135953	0.0036252559497834901	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	6	0.0036252559497834901	0.0057567721795172997	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	7	0.0057567721795172997	0.0085931992883757011	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	8	0.0085931992883757011	0.0122352388305193	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	9	0.0122352388305193	0.016783592360108748	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	10	0.016783592360108748	0.02233896143130475	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	11	0.02233896143130475	0.029002047598267949	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	12	0.029002047598267949	0.036873552415158953	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	13	0.036873552415158953	0.046054177436138453	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	14	0.046054177436138453	0.056644624215367	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	15	0.056644624215367	0.068745594307005498	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	16	0.068745594307005498	0.082457789265214493	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	17	0.082457789265214493	0.097881910644154496	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	18	0.097881910644154496	0.115118659997986	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	19	0.115118659997986	0.13426873888086999	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	20	0.13426873888086999	0.15543284884696701	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	21	0.15543284884696701	0.178711691450438	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	22	0.178711691450438	0.20420596824544351	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	23	0.20420596824544351	0.23201638078614351	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	24	0.23201638078614351	0.26224363062669953	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	25	0.26224363062669953	0.29498841932127151	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	26	0.29498841932127151	0.33035144842402048	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	27	0.33035144842402048	0.36843341948910746	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	28	0.36843341948910746	0.40933503407069255	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	29	0.40933503407069255	0.4531569937229365	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	30	0.4531569937229365	0.5	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	31	0.5	0.5468430062770635	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	32	0.5468430062770635	0.59066496592930751	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	33	0.59066496592930751	0.63156658051089254	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	34	0.63156658051089254	0.66964855157597958	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	35	0.66964855157597958	0.70501158067872849	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	36	0.70501158067872849	0.73775636937330047	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	37	0.73775636937330047	0.76798361921385649	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	38	0.76798361921385649	0.79579403175455643	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	39	0.79579403175455643	0.82128830854956203	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	40	0.82128830854956203	0.84456715115303305	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	41	0.84456715115303305	0.86573126111913001	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	42	0.86573126111913001	0.88488134000201402	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	43	0.88488134000201402	0.90211808935584548	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	44	0.90211808935584548	0.91754221073478548	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	45	0.91754221073478548	0.93125440569299456	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	46	0.93125440569299456	0.94335537578463302	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	47	0.94335537578463302	0.95394582256386151	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	48	0.95394582256386151	0.96312644758484101	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	49	0.96312644758484101	0.97099795240173203	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	50	0.97099795240173203	0.97766103856869524	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	51	0.97766103856869524	0.98321640763989127	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	52	0.98321640763989127	0.98776476116948075	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	53	0.98776476116948075	0.99140680071162435	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	54	0.99140680071162435	0.99424322782048269	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	55	0.99424322782048269	0.99637474405021653	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	56	0.99637474405021653	0.99790205095498641	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	57	0.99790205095498641	0.99892585008895307	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	58	0.99892585008895307	0.99954684300627705	true	true	1	0	1	0	1	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	59	0.99954684300627705	0.99986573126111911	true	true	8	3	7	6	13	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	60	0.99986573126111911	0.99998321640763987	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-oklab	radial/oklab	61	0.99998321640763987	1	true	true	4	2	5	4	9	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	0	0	1.678359236010875e-05	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	1	1.678359236010875e-05	0.00013426873888087	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	2	0.00013426873888087	0.00045315699372293648	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	3	0.00045315699372293648	0.00107414991104696	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	4	0.00107414991104696	0.0020979490450135953	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	5	0.0020979490450135953	0.0036252559497834901	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	6	0.0036252559497834901	0.0057567721795172997	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	7	0.0057567721795172997	0.0085931992883757011	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	8	0.0085931992883757011	0.0122352388305193	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	9	0.0122352388305193	0.016783592360108748	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	10	0.016783592360108748	0.02233896143130475	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	11	0.02233896143130475	0.029002047598267949	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	12	0.029002047598267949	0.036873552415158953	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	13	0.036873552415158953	0.046054177436138453	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	14	0.046054177436138453	0.056644624215367	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	15	0.056644624215367	0.068745594307005498	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	16	0.068745594307005498	0.082457789265214493	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	17	0.082457789265214493	0.097881910644154496	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	18	0.097881910644154496	0.115118659997986	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	19	0.115118659997986	0.13426873888086999	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	20	0.13426873888086999	0.15543284884696701	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	21	0.15543284884696701	0.178711691450438	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	22	0.178711691450438	0.20420596824544351	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	23	0.20420596824544351	0.23201638078614351	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	24	0.23201638078614351	0.26224363062669953	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	25	0.26224363062669953	0.29498841932127151	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	26	0.29498841932127151	0.33035144842402048	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	27	0.33035144842402048	0.36843341948910746	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	28	0.36843341948910746	0.40933503407069255	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	29	0.40933503407069255	0.4531569937229365	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	30	0.4531569937229365	0.5	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	31	0.5	0.5468430062770635	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	32	0.5468430062770635	0.59066496592930751	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	33	0.59066496592930751	0.63156658051089254	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	34	0.63156658051089254	0.66964855157597958	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	35	0.66964855157597958	0.70501158067872849	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	36	0.70501158067872849	0.73775636937330047	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	37	0.73775636937330047	0.76798361921385649	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	38	0.76798361921385649	0.79579403175455643	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	39	0.79579403175455643	0.82128830854956203	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	40	0.82128830854956203	0.84456715115303305	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	41	0.84456715115303305	0.86573126111913001	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	42	0.86573126111913001	0.88488134000201402	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	43	0.88488134000201402	0.90211808935584548	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	44	0.90211808935584548	0.91754221073478548	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	45	0.91754221073478548	0.93125440569299456	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	46	0.93125440569299456	0.94335537578463302	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	47	0.94335537578463302	0.95394582256386151	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	48	0.95394582256386151	0.96312644758484101	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	49	0.96312644758484101	0.97099795240173203	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	50	0.97099795240173203	0.97766103856869524	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	51	0.97766103856869524	0.98321640763989127	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	52	0.98321640763989127	0.98776476116948075	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	53	0.98776476116948075	0.99140680071162435	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	54	0.99140680071162435	0.99424322782048269	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	55	0.99424322782048269	0.99637474405021653	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	56	0.99637474405021653	0.99790205095498641	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	57	0.99790205095498641	0.99892585008895307	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	58	0.99892585008895307	0.99954684300627705	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	59	0.99954684300627705	0.99986573126111911	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	60	0.99986573126111911	0.99998321640763987	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-linear-linear-rgb	linear/linear-rgb	61	0.99998321640763987	1	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	0	0	1.678359236010875e-05	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	1	1.678359236010875e-05	0.00013426873888087	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	2	0.00013426873888087	0.00045315699372293648	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	3	0.00045315699372293648	0.00107414991104696	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	4	0.00107414991104696	0.0020979490450135953	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	5	0.0020979490450135953	0.0036252559497834901	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	6	0.0036252559497834901	0.0057567721795172997	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	7	0.0057567721795172997	0.0085931992883757011	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	8	0.0085931992883757011	0.0122352388305193	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	9	0.0122352388305193	0.016783592360108748	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	10	0.016783592360108748	0.02233896143130475	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	11	0.02233896143130475	0.029002047598267949	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	12	0.029002047598267949	0.036873552415158953	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	13	0.036873552415158953	0.046054177436138453	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	14	0.046054177436138453	0.056644624215367	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	15	0.056644624215367	0.068745594307005498	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	16	0.068745594307005498	0.082457789265214493	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	17	0.082457789265214493	0.097881910644154496	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	18	0.097881910644154496	0.115118659997986	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	19	0.115118659997986	0.13426873888086999	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	20	0.13426873888086999	0.15543284884696701	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	21	0.15543284884696701	0.178711691450438	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	22	0.178711691450438	0.20420596824544351	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	23	0.20420596824544351	0.23201638078614351	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	24	0.23201638078614351	0.26224363062669953	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	25	0.26224363062669953	0.29498841932127151	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	26	0.29498841932127151	0.33035144842402048	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	27	0.33035144842402048	0.36843341948910746	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	28	0.36843341948910746	0.40933503407069255	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	29	0.40933503407069255	0.4531569937229365	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	30	0.4531569937229365	0.5	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	31	0.5	0.5468430062770635	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	32	0.5468430062770635	0.59066496592930751	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	33	0.59066496592930751	0.63156658051089254	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	34	0.63156658051089254	0.66964855157597958	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	35	0.66964855157597958	0.70501158067872849	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	36	0.70501158067872849	0.73775636937330047	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	37	0.73775636937330047	0.76798361921385649	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	38	0.76798361921385649	0.79579403175455643	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	39	0.79579403175455643	0.82128830854956203	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	40	0.82128830854956203	0.84456715115303305	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	41	0.84456715115303305	0.86573126111913001	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	42	0.86573126111913001	0.88488134000201402	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	43	0.88488134000201402	0.90211808935584548	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	44	0.90211808935584548	0.91754221073478548	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	45	0.91754221073478548	0.93125440569299456	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	46	0.93125440569299456	0.94335537578463302	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	47	0.94335537578463302	0.95394582256386151	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	48	0.95394582256386151	0.96312644758484101	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	49	0.96312644758484101	0.97099795240173203	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	50	0.97099795240173203	0.97766103856869524	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	51	0.97766103856869524	0.98321640763989127	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	52	0.98321640763989127	0.98776476116948075	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	53	0.98776476116948075	0.99140680071162435	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	54	0.99140680071162435	0.99424322782048269	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	55	0.99424322782048269	0.99637474405021653	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	56	0.99637474405021653	0.99790205095498641	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	57	0.99790205095498641	0.99892585008895307	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	58	0.99892585008895307	0.99954684300627705	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	59	0.99954684300627705	0.99986573126111911	true	true	8	4	9	8	17	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	60	0.99986573126111911	0.99998321640763987	true	true	2	1	3	2	5	Preserved	true	Preserved
S23-radial-linear-rgb	radial/linear-rgb	61	0.99998321640763987	1	true	true	2	1	3	2	5	Preserved	true	Preserved
S24-linear-oklab	linear/oklab	0	0	0.0625	true	false	0	0	0	0	0	Preserved	true	Preserved
S24-linear-oklab	linear/oklab	1	0.0625	0.0625	false	false	0	0	0	0	0	Preserved	true	Preserved
S24-linear-oklab	linear/oklab	2	0.0625	0.125	true	false	0	0	0	0	0	Preserved	true	Preserved
S24-linear-oklab	linear/oklab	3	0.125	0.125	false	false	0	0	0	0	0	Preserved	true	Preserved
S24-linear-oklab	linear/oklab	4	0.125	0.1875	true	false	0	0	0	0	0	Preserved	true	Preserved
S24-linear-oklab	linear/oklab	5	0.1875	0.1875	false	false	0	0	0	0	0	Preserved	true	Preserved
S24-linear-oklab	linear/oklab	6	0.1875	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S24-linear-oklab	linear/oklab	7	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
