probe_id	path	profile	previous_runtime_class	current_runtime_class	transition	fixture_comparable	complete_literal_equal	universe	measurement_ref	previous_measurement_ref	three_orders_stable
path-array.contains	array.contains	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.contains	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.contains	true
path-array.contains	array.contains	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.contains	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.contains	true
path-array.contains	array.contains	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.contains	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.contains	true
path-array.contains	array.contains	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.contains	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.contains	true
path-array.dedup	array.dedup	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.dedup	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.dedup	true
path-array.dedup	array.dedup	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.dedup	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.dedup	true
path-array.dedup	array.dedup	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.dedup	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.dedup	true
path-array.dedup	array.dedup	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.dedup	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.dedup	true
path-array.enumerate	array.enumerate	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.enumerate	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.enumerate	true
path-array.enumerate	array.enumerate	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.enumerate	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.enumerate	true
path-array.enumerate	array.enumerate	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.enumerate	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.enumerate	true
path-array.enumerate	array.enumerate	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.enumerate	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.enumerate	true
path-array.filter	array.filter	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.filter	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.filter	true
path-array.filter	array.filter	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.filter	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.filter	true
path-array.filter	array.filter	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.filter	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.filter	true
path-array.filter	array.filter	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.filter	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.filter	true
path-array.find	array.find	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.find	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.find	true
path-array.find	array.find	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.find	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.find	true
path-array.find	array.find	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.find	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.find	true
path-array.find	array.find	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.find	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.find	true
path-array.first	array.first	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.first	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.first	true
path-array.first	array.first	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.first	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.first	true
path-array.first	array.first	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.first	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.first	true
path-array.first	array.first	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.first	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.first	true
path-array.flatten	array.flatten	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.flatten	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.flatten	true
path-array.flatten	array.flatten	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.flatten	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.flatten	true
path-array.flatten	array.flatten	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.flatten	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.flatten	true
path-array.flatten	array.flatten	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.flatten	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.flatten	true
path-array.fold	array.fold	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.fold	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.fold	true
path-array.fold	array.fold	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.fold	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.fold	true
path-array.fold	array.fold	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.fold	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.fold	true
path-array.fold	array.fold	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.fold	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.fold	true
path-array.insert	array.insert	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.insert	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.insert	true
path-array.insert	array.insert	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.insert	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.insert	true
path-array.insert	array.insert	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.insert	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.insert	true
path-array.insert	array.insert	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.insert	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.insert	true
path-array.intersperse	array.intersperse	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.intersperse	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.intersperse	true
path-array.intersperse	array.intersperse	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.intersperse	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.intersperse	true
path-array.intersperse	array.intersperse	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.intersperse	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.intersperse	true
path-array.intersperse	array.intersperse	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.intersperse	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.intersperse	true
path-array.join	array.join	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.join	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.join	true
path-array.join	array.join	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.join	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.join	true
path-array.join	array.join	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.join	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.join	true
path-array.join	array.join	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.join	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.join	true
path-array.last	array.last	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.last	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.last	true
path-array.last	array.last	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.last	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.last	true
path-array.last	array.last	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.last	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.last	true
path-array.last	array.last	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.last	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.last	true
path-array.len	array.len	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.len	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.len	true
path-array.len	array.len	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.len	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.len	true
path-array.len	array.len	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.len	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.len	true
path-array.len	array.len	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.len	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.len	true
path-array.map	array.map	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.map	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.map	true
path-array.map	array.map	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.map	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.map	true
path-array.map	array.map	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.map	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.map	true
path-array.map	array.map	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.map	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.map	true
path-array.pop	array.pop	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.pop	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.pop	true
path-array.pop	array.pop	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.pop	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.pop	true
path-array.pop	array.pop	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.pop	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.pop	true
path-array.pop	array.pop	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.pop	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.pop	true
path-array.position	array.position	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.position	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.position	true
path-array.position	array.position	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.position	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.position	true
path-array.position	array.position	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.position	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.position	true
path-array.position	array.position	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.position	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.position	true
path-array.product	array.product	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.product	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.product	true
path-array.product	array.product	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.product	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.product	true
path-array.product	array.product	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.product	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.product	true
path-array.product	array.product	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.product	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.product	true
path-array.push	array.push	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.push	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.push	true
path-array.push	array.push	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.push	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.push	true
path-array.push	array.push	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.push	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.push	true
path-array.push	array.push	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.push	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.push	true
path-array.range	array.range	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.range	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.range	true
path-array.range	array.range	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.range	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.range	true
path-array.range	array.range	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.range	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.range	true
path-array.range	array.range	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.range	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.range	true
path-array.reduce	array.reduce	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.reduce	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.reduce	true
path-array.reduce	array.reduce	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.reduce	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.reduce	true
path-array.reduce	array.reduce	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.reduce	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.reduce	true
path-array.reduce	array.reduce	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.reduce	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.reduce	true
path-array.remove	array.remove	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.remove	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.remove	true
path-array.remove	array.remove	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-array.remove	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.remove	true
