# Entrada só-vanilla (itens.sem_par_antes) — lente tekt-cargo-dsm
# Lente bin: /home/dikluwe/.cargo/bin/lente (sem --version disponível)
# Produto HEAD 82e84356fb0c80a58f0da21c28a5a0c476937d32 (P762) + working tree com 176 ficheiros não commitados
# Comando: lente --comparar --antes lab/typst-original --depois .  (escopo seu-codigo)
# Data da corrida: 2026-07-15 ; total=11325
# Formato TSV: kind	trait	nome	path
fn		Array::map_data	typst_library::foundations::array::Array::map_data
fn		Array::new	typst_library::foundations::array::Array::new
fn		Array::pop	typst_library::foundations::array::Array::pop
fn		Array::pop_data	typst_library::foundations::array::Array::pop_data
fn		Array::position	typst_library::foundations::array::Array::position
fn		Array::position_data	typst_library::foundations::array::Array::position_data
fn		Array::product	typst_library::foundations::array::Array::product
fn		Array::product_data	typst_library::foundations::array::Array::product_data
fn		Array::push	typst_library::foundations::array::Array::push
fn		Array::push_data	typst_library::foundations::array::Array::push_data
fn		Array::range	typst_library::foundations::array::Array::range
fn		Array::range_data	typst_library::foundations::array::Array::range_data
fn		Array::reduce	typst_library::foundations::array::Array::reduce
fn		Array::reduce_data	typst_library::foundations::array::Array::reduce_data
fn		Array::remove	typst_library::foundations::array::Array::remove
fn		Array::remove_data	typst_library::foundations::array::Array::remove_data
fn		Array::repeat	typst_library::foundations::array::Array::repeat
fn		Array::rev	typst_library::foundations::array::Array::rev
fn		Array::rev_data	typst_library::foundations::array::Array::rev_data
fn		Array::slice	typst_library::foundations::array::Array::slice
fn		Array::slice_data	typst_library::foundations::array::Array::slice_data
fn		Array::sorted	typst_library::foundations::array::Array::sorted
fn		Array::sorted_data	typst_library::foundations::array::Array::sorted_data
fn		Array::split	typst_library::foundations::array::Array::split
fn		Array::split_data	typst_library::foundations::array::Array::split_data
fn		Array::sum	typst_library::foundations::array::Array::sum
fn		Array::sum_data	typst_library::foundations::array::Array::sum_data
fn		Array::to_dict	typst_library::foundations::array::Array::to_dict
fn		Array::to_dict_data	typst_library::foundations::array::Array::to_dict_data
fn		Array::windows	typst_library::foundations::array::Array::windows
fn		Array::windows_data	typst_library::foundations::array::Array::windows_data
fn		Array::with_capacity	typst_library::foundations::array::Array::with_capacity
fn		Array::zip	typst_library::foundations::array::Array::zip
fn		Array::zip_data	typst_library::foundations::array::Array::zip_data
fn		ArtifactElem::new	typst_library::pdf::accessibility::ArtifactElem::new
fn		ArtifactElem::with_kind	typst_library::pdf::accessibility::ArtifactElem::with_kind
fn		AssetElem::new	typst_library::model::asset::AssetElem::new
fn		AttachElem::new	typst_library::math::attach::AttachElem::new
fn		AttachElem::new	typst_library::pdf::attach::AttachElem::new
fn		AttachElem::with_b	typst_library::math::attach::AttachElem::with_b
fn		AttachElem::with_bl	typst_library::math::attach::AttachElem::with_bl
fn		AttachElem::with_br	typst_library::math::attach::AttachElem::with_br
fn		AttachElem::with_description	typst_library::pdf::attach::AttachElem::with_description
fn		AttachElem::with_mime_type	typst_library::pdf::attach::AttachElem::with_mime_type
fn		AttachElem::with_relationship	typst_library::pdf::attach::AttachElem::with_relationship
fn		AttachElem::with_t	typst_library::math::attach::AttachElem::with_t
fn		AttachElem::with_tl	typst_library::math::attach::AttachElem::with_tl
fn		AttachElem::with_tr	typst_library::math::attach::AttachElem::with_tr
fn		AttachmentList::inner	typst_library::math::ir::resolve::AttachmentList::inner
fn		AttachmentList::unmerge	typst_library::math::ir::resolve::AttachmentList::unmerge
fn		AttrType::cast	typst_html::typed::AttrType::cast
fn		AttrType::castable	typst_html::typed::AttrType::castable
fn		AttrType::convert	typst_html::typed::AttrType::convert
fn		AttrType::input	typst_html::typed::AttrType::input
fn		AttrType::of	typst_html::typed::AttrType::of
fn		Attribution::realize	typst_library::model::quote::Attribution::realize
fn		Axes::all	typst_library::layout::axes::Axes::all
fn		Axes::any	typst_library::layout::axes::Axes::any
fn		Axes::as_deref	typst_library::layout::axes::Axes::as_deref
fn		Axes::as_mut	typst_library::layout::axes::Axes::as_mut
fn		Axes::as_ref	typst_library::layout::axes::Axes::as_ref
fn		Axes::aspect_ratio	typst_library::layout::axes::Axes::aspect_ratio
fn		Axes::fits	typst_library::layout::axes::Axes::fits
fn		Axes::map	typst_library::layout::axes::Axes::map
fn		Axes::max	typst_library::layout::axes::Axes::max
fn		Axes::max_by_side	typst_library::layout::axes::Axes::max_by_side
fn		Axes::min	typst_library::layout::axes::Axes::min
fn		Axes::min_by_side	typst_library::layout::axes::Axes::min_by_side
fn		Axes::relative_to	typst_library::layout::axes::Axes::relative_to
fn		Axes::select	typst_library::layout::axes::Axes::select
fn		Axes::splat	typst_library::layout::axes::Axes::splat
fn		Axes::to_point	typst_library::layout::axes::Axes::to_point
fn		Axes::unwrap_or	typst_library::layout::axes::Axes::unwrap_or
fn		Axes::with_x	typst_library::layout::axes::Axes::with_x
fn		Axes::with_y	typst_library::layout::axes::Axes::with_y
fn		Axes::zero	typst_library::layout::axes::Axes::zero#1
fn		Axes::zip	typst_library::layout::axes::Axes::zip
fn		Axes::zip_map	typst_library::layout::axes::Axes::zip_map
fn		Axis::dir	typst_library::layout::axes::Axis::dir
fn		Axis::other	typst_library::layout::axes::Axis::other
fn		AxisValue::clamp	typst_library::text::font::variations::AxisValue::clamp
fn		BBoxCtx::expand_frame	typst_pdf::tags::context::BBoxCtx::expand_frame
fn		BBoxCtx::expand_page	typst_pdf::tags::context::BBoxCtx::expand_page
fn		BBoxCtx::new	typst_pdf::tags::context::BBoxCtx::new
fn		BBoxCtx::to_krilla	typst_pdf::tags::context::BBoxCtx::to_krilla
fn		Base::value	typst_library::foundations::str::Base::value
fn		BaselinePos::at	typst_library::layout::container::BaselinePos::at
fn		BaselinePos::shift	typst_library::layout::container::BaselinePos::shift
fn		BezPathBuilder::finish	typst_layout::inline::deco::BezPathBuilder::finish
fn		BezPathBuilder::new	typst_layout::inline::deco::BezPathBuilder::new
fn		BezPathBuilder::p	typst_layout::inline::deco::BezPathBuilder::p
fn		BezPathBuilder::s	typst_layout::inline::deco::BezPathBuilder::s
fn		Bibliography::decode	typst_library::model::bibliography::Bibliography::decode
fn		Bibliography::get	typst_library::model::bibliography::Bibliography::get
fn		Bibliography::has	typst_library::model::bibliography::Bibliography::has
fn		Bibliography::iter	typst_library::model::bibliography::Bibliography::iter
fn		Bibliography::load	typst_library::model::bibliography::Bibliography::load
fn		BibliographyElem::has	typst_library::model::bibliography::BibliographyElem::has
fn		BibliographyElem::keys	typst_library::model::bibliography::BibliographyElem::keys
fn		BibliographyElem::new	typst_library::model::bibliography::BibliographyElem::new
fn		BibliographyElem::with_full	typst_library::model::bibliography::BibliographyElem::with_full
fn		BibliographyElem::with_group	typst_library::model::bibliography::BibliographyElem::with_group
fn		BibliographyElem::with_lang	typst_library::model::bibliography::BibliographyElem::with_lang
fn		BibliographyElem::with_region	typst_library::model::bibliography::BibliographyElem::with_region
fn		BibliographyElem::with_style	typst_library::model::bibliography::BibliographyElem::with_style
fn		BibliographyElem::with_target	typst_library::model::bibliography::BibliographyElem::with_target
fn		BibliographyElem::with_title	typst_library::model::bibliography::BibliographyElem::with_title
fn		Binding::capture	typst_library::foundations::scope::Binding::capture
fn		Binding::category	typst_library::foundations::scope::Binding::category
fn		Binding::deprecated	typst_library::foundations::scope::Binding::deprecated
fn		Binding::deprecation	typst_library::foundations::scope::Binding::deprecation
fn		Binding::detached	typst_library::foundations::scope::Binding::detached
fn		Binding::read	typst_library::foundations::scope::Binding::read
fn		Binding::read_checked	typst_library::foundations::scope::Binding::read_checked
fn		Binding::span	typst_library::foundations::scope::Binding::span
fn		Binding::swap	typst_library::layout::page::Binding::swap
fn		Binding::write	typst_library::foundations::scope::Binding::write
fn		BinomElem::new	typst_library::math::frac::BinomElem::new
fn		BitSet::contains	typst_utils::bitset::BitSet::contains
fn		BitSet::insert	typst_utils::bitset::BitSet::insert
fn		BitSet::new	typst_utils::bitset::BitSet::new
fn		Block::downcast	typst_library::foundations::styles::Block::downcast
fn		Block::new	typst_library::foundations::styles::Block::new
fn		BlockElem::multi_layouter	typst_library::layout::container::BlockElem::multi_layouter
fn		BlockElem::new	typst_library::layout::container::BlockElem::new
fn		BlockElem::packed	typst_library::layout::container::BlockElem::packed
fn		BlockElem::single_layouter	typst_library::layout::container::BlockElem::single_layouter
fn		BlockElem::with_above	typst_library::layout::container::BlockElem::with_above
fn		BlockElem::with_below	typst_library::layout::container::BlockElem::with_below
fn		BlockElem::with_body	typst_library::layout::container::BlockElem::with_body
fn		BlockElem::with_breakable	typst_library::layout::container::BlockElem::with_breakable
fn		BlockElem::with_clip	typst_library::layout::container::BlockElem::with_clip
fn		BlockElem::with_fill	typst_library::layout::container::BlockElem::with_fill
fn		BlockElem::with_height	typst_library::layout::container::BlockElem::with_height
fn		BlockElem::with_inset	typst_library::layout::container::BlockElem::with_inset
fn		BlockElem::with_outset	typst_library::layout::container::BlockElem::with_outset
fn		BlockElem::with_radius	typst_library::layout::container::BlockElem::with_radius
fn		BlockElem::with_sticky	typst_library::layout::container::BlockElem::with_sticky
fn		BlockElem::with_stroke	typst_library::layout::container::BlockElem::with_stroke
fn		BlockElem::with_width	typst_library::layout::container::BlockElem::with_width
fn		BlockMultiCallback::call	typst_library::layout::container::callbacks::BlockMultiCallback::call
fn		BlockMultiCallback::new	typst_library::layout::container::callbacks::BlockMultiCallback::new
fn		BlockSingleCallback::call	typst_library::layout::container::callbacks::BlockSingleCallback::call
fn		BlockSingleCallback::new	typst_library::layout::container::callbacks::BlockSingleCallback::new
fn		BoxElem::new	typst_library::layout::container::BoxElem::new
fn		BoxElem::with_baseline	typst_library::layout::container::BoxElem::with_baseline
fn		BoxElem::with_body	typst_library::layout::container::BoxElem::with_body
fn		BoxElem::with_clip	typst_library::layout::container::BoxElem::with_clip
fn		BoxElem::with_fill	typst_library::layout::container::BoxElem::with_fill
fn		BoxElem::with_height	typst_library::layout::container::BoxElem::with_height
fn		BoxElem::with_inset	typst_library::layout::container::BoxElem::with_inset
fn		BoxElem::with_outset	typst_library::layout::container::BoxElem::with_outset
fn		BoxElem::with_radius	typst_library::layout::container::BoxElem::with_radius
fn		BoxElem::with_stroke	typst_library::layout::container::BoxElem::with_stroke
fn		BoxElem::with_width	typst_library::layout::container::BoxElem::with_width
fn		BoxItem::create	typst_library::math::ir::item::BoxItem::create
fn		BracketMode::of	typst_ide::complete::BracketMode::of
fn		BreakOpportunity::get	typst_pdf::tags::groups::BreakOpportunity::get
fn		Breakpoint::is_hyphen	typst_layout::inline::linebreak::Breakpoint::is_hyphen
fn		Breakpoint::trim	typst_layout::inline::linebreak::Breakpoint::trim
fn		Bucket::get	typst_kit::server::Bucket::get
fn		Bucket::new	typst_kit::server::Bucket::new
fn		Bucket::put	typst_kit::server::Bucket::put
fn		Bucket::wait	typst_kit::server::Bucket::wait
fn		BundleIntrospector::child	typst_bundle::introspect::BundleIntrospector::child
fn		BundleIntrospector::link_targets	typst_bundle::introspect::BundleIntrospector::link_targets
fn		BundleIntrospector::new	typst_bundle::introspect::BundleIntrospector::new
fn		BundleIntrospector::set_anchors	typst_bundle::introspect::BundleIntrospector::set_anchors
fn		BundleIntrospectorBuilder::discover_document	typst_bundle::introspect::BundleIntrospectorBuilder::discover_document
fn		BundleIntrospectorBuilder::discover_item	typst_bundle::introspect::BundleIntrospectorBuilder::discover_item
fn		BundleIntrospectorBuilder::finish	typst_bundle::introspect::BundleIntrospectorBuilder::finish
fn		BundlePath::into_inner	typst_library::foundations::path::BundlePath::into_inner
fn		BundlePath::new	typst_library::foundations::path::BundlePath::new
fn		Bytes::as_str	typst_library::foundations::bytes::Bytes::as_str
fn		Bytes::at	typst_library::foundations::bytes::Bytes::at
fn		Bytes::at_data	typst_library::foundations::bytes::Bytes::at_data
fn		Bytes::construct	typst_library::foundations::bytes::Bytes::construct
fn		Bytes::construct_data	typst_library::foundations::bytes::Bytes::construct_data
fn		Bytes::from_string	typst_library::foundations::bytes::Bytes::from_string
fn		Bytes::inner	typst_library::foundations::bytes::Bytes::inner
fn		Bytes::into_string	typst_library::foundations::bytes::Bytes::into_string
fn		Bytes::into_vec	typst_library::foundations::bytes::Bytes::into_vec
fn		Bytes::len_data	typst_library::foundations::bytes::Bytes::len_data
fn		Bytes::lines	typst_library::foundations::bytes::Bytes::lines
fn		Bytes::locate	typst_library::foundations::bytes::Bytes::locate
fn		Bytes::locate_opt	typst_library::foundations::bytes::Bytes::locate_opt
fn		Bytes::slice	typst_library::foundations::bytes::Bytes::slice
fn		Bytes::slice_data	typst_library::foundations::bytes::Bytes::slice_data
fn		Bytes::to_str	typst_library::foundations::bytes::Bytes::to_str
fn		Bytes::to_underlying_mut	typst_library::foundations::bytes::Bytes::to_underlying_mut
fn		Bytes::to_underlying_string	typst_library::foundations::bytes::Bytes::to_underlying_string
fn		Bytes::to_underlying_string_mut	typst_library::foundations::bytes::Bytes::to_underlying_string_mut
fn		CachedCell::get_or_init	typst_layout::flow::collect::CachedCell::get_or_init
fn		CachedCell::new	typst_layout::flow::collect::CachedCell::new
fn		CalcWriter::start	typst_html::css::encode::CalcWriter::start
fn		CalcWriter::sum	typst_html::css::encode::CalcWriter::sum
fn		CallWriter::arg	typst_html::css::encode::CallWriter::arg
fn		CallWriter::arg_with	typst_html::css::encode::CallWriter::arg_with
fn		CallWriter::start	typst_html::css::encode::CallWriter::start
fn		CancelElem::new	typst_library::math::cancel::CancelElem::new
fn		CancelElem::with_angle	typst_library::math::cancel::CancelElem::with_angle
fn		CancelElem::with_cross	typst_library::math::cancel::CancelElem::with_cross
fn		CancelElem::with_inverted	typst_library::math::cancel::CancelElem::with_inverted
fn		CancelElem::with_length	typst_library::math::cancel::CancelElem::with_length
fn		CancelElem::with_stroke	typst_library::math::cancel::CancelElem::with_stroke
fn		CancelItem::create	typst_library::math::ir::item::CancelItem::create
fn		CapturesVisitor::bind	typst_eval::call::CapturesVisitor::bind
fn		CapturesVisitor::capture	typst_eval::call::CapturesVisitor::capture
fn		CapturesVisitor::finish	typst_eval::call::CapturesVisitor::finish
