probe_id	fixture_id	mesh	side	t	boundary	verdict	value	boundary_delta	alpha_delta	serialized	witness
P024	regression-radial-hsv-alpha-last-tall-fill	4096	minus	0.99804677500000005	B07_CSS_REPARSE	Measured-output-only	[0.0005835965349049503,0.45850080608289423,0.8507858599785612,0.401848055695811]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519714726653961	#RRGGBB/#RRGGBBAA output parser
P024	regression-radial-hsv-alpha-last-tall-fill	4096	exact	0.998046875	B01_VANILLA_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"				public components().map(repr)
P024	regression-radial-hsv-alpha-last-tall-fill	4096	exact	0.998046875	B02_CRYSTALLINE_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"	0			public components().map(repr)
P024	regression-radial-hsv-alpha-last-tall-fill	4096	exact	0.998046875	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P024	regression-radial-hsv-alpha-last-tall-fill	4096	exact	0.998046875	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P024	regression-radial-hsv-alpha-last-tall-fill	4096	exact	0.998046875	B05_U8_QUANTIZATION	Measured-output-only	[0.0005835666562921638,0.45850062183144874,0.8507858699380987,0.40184796108020376]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519841710758304	interpolation of emitted quantized endpoints
P024	regression-radial-hsv-alpha-last-tall-fill	4096	exact	0.998046875	B06_CSS_SERIALIZATION	Measured-output-only	[0.0005835666562921638,0.45850062183144874,0.8507858699380987,0.40184796108020376]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519841710758304	#0699d7|0.474509804;#0074d9|0.4;u=0.97519841710758304
P024	regression-radial-hsv-alpha-last-tall-fill	4096	exact	0.998046875	B07_CSS_REPARSE	Measured-output-only	[0.0005835666562921638,0.45850062183144874,0.8507858699380987,0.40184796108020376]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519841710758304	#RRGGBB/#RRGGBBAA output parser
P024	regression-radial-hsv-alpha-last-tall-fill	4096	plus	0.99804697499999995	B01_VANILLA_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"				public components().map(repr)
P024	regression-radial-hsv-alpha-last-tall-fill	4096	plus	0.99804697499999995	B02_CRYSTALLINE_SAMPLE	Measured	"[""207.67deg"",""99.93%"",""85.08%"",""40.19%""]"	0			public components().map(repr)
P024	regression-radial-hsv-alpha-last-tall-fill	4096	plus	0.99804697499999995	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P024	regression-radial-hsv-alpha-last-tall-fill	4096	plus	0.99804697499999995	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P024	regression-radial-hsv-alpha-last-tall-fill	4096	plus	0.99804697499999995	B05_U8_QUANTIZATION	Measured-output-only	[0.0005835367776793773,0.4585004375800032,0.8507858798976362,0.4018478664645965]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519968694862647	interpolation of emitted quantized endpoints
P024	regression-radial-hsv-alpha-last-tall-fill	4096	plus	0.99804697499999995	B06_CSS_SERIALIZATION	Measured-output-only	[0.0005835367776793773,0.4585004375800032,0.8507858798976362,0.4018478664645965]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519968694862647	#0699d7|0.474509804;#0074d9|0.4;u=0.97519968694862647
P024	regression-radial-hsv-alpha-last-tall-fill	4096	plus	0.99804697499999995	B07_CSS_REPARSE	Measured-output-only	[0.0005835367776793773,0.4585004375800032,0.8507858798976362,0.4018478664645965]			#0699d7|0.474509804;#0074d9|0.4;u=0.97519968694862647	#RRGGBB/#RRGGBBAA output parser
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	minus	0.37158193125	B01_VANILLA_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"				public components().map(repr)
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	minus	0.37158193125	B02_CRYSTALLINE_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"	0			public components().map(repr)
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	minus	0.37158193125	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	minus	0.37158193125	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	minus	0.37158193125	B05_U8_QUANTIZATION	Measured-output-only	[0.1799982755135341,0.8001575525396845,0.2527922463632334,0.40149674912857736]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020087948809761186	interpolation of emitted quantized endpoints
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	minus	0.37158193125	B06_CSS_SERIALIZATION	Measured-output-only	[0.1799982755135341,0.8001575525396845,0.2527922463632334,0.40149674912857736]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020087948809761186	#2ecc40|0.4;#29ce57|0.474509804;u=0.020087948809761186
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	minus	0.37158193125	B07_CSS_REPARSE	Measured-output-only	[0.1799982755135341,0.8001575525396845,0.2527922463632334,0.40149674912857736]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020087948809761186	#RRGGBB/#RRGGBBAA output parser
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	exact	0.37158203125	B01_VANILLA_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"				public components().map(repr)
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	exact	0.37158203125	B02_CRYSTALLINE_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"	0			public components().map(repr)
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	exact	0.37158203125	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	exact	0.37158203125	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	exact	0.37158203125	B05_U8_QUANTIZATION	Measured-output-only	[0.1799982506146901,0.8001575624992221,0.2527923608979158,0.40149684374418465]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020089218650805315	interpolation of emitted quantized endpoints
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	exact	0.37158203125	B06_CSS_SERIALIZATION	Measured-output-only	[0.1799982506146901,0.8001575624992221,0.2527923608979158,0.40149684374418465]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020089218650805315	#2ecc40|0.4;#29ce57|0.474509804;u=0.020089218650805315
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	exact	0.37158203125	B07_CSS_REPARSE	Measured-output-only	[0.1799982506146901,0.8001575624992221,0.2527923608979158,0.40149684374418465]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020089218650805315	#RRGGBB/#RRGGBBAA output parser
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	plus	0.37158213125	B01_VANILLA_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"				public components().map(repr)
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	plus	0.37158213125	B02_CRYSTALLINE_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"	0			public components().map(repr)
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	plus	0.37158213125	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	plus	0.37158213125	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	plus	0.37158213125	B05_U8_QUANTIZATION	Measured-output-only	[0.1799982257158461,0.8001575724587596,0.25279247543259814,0.401496938359792]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020090488491849443	interpolation of emitted quantized endpoints
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	plus	0.37158213125	B06_CSS_SERIALIZATION	Measured-output-only	[0.1799982257158461,0.8001575724587596,0.25279247543259814,0.401496938359792]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020090488491849443	#2ecc40|0.4;#29ce57|0.474509804;u=0.020090488491849443
P025	regression-radial-hsv-alpha-mid-wide-stroke	2048	plus	0.37158213125	B07_CSS_REPARSE	Measured-output-only	[0.1799982257158461,0.8001575724587596,0.25279247543259814,0.401496938359792]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020090488491849443	#RRGGBB/#RRGGBBAA output parser
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	minus	0.37158193125	B01_VANILLA_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"				public components().map(repr)
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	minus	0.37158193125	B02_CRYSTALLINE_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"	0			public components().map(repr)
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	minus	0.37158193125	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	minus	0.37158193125	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	minus	0.37158193125	B05_U8_QUANTIZATION	Measured-output-only	[0.1799982755135341,0.8001575525396845,0.2527922463632334,0.40149674912857736]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020087948809761186	interpolation of emitted quantized endpoints
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	minus	0.37158193125	B06_CSS_SERIALIZATION	Measured-output-only	[0.1799982755135341,0.8001575525396845,0.2527922463632334,0.40149674912857736]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020087948809761186	#2ecc40|0.4;#29ce57|0.474509804;u=0.020087948809761186
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	minus	0.37158193125	B07_CSS_REPARSE	Measured-output-only	[0.1799982755135341,0.8001575525396845,0.2527922463632334,0.40149674912857736]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020087948809761186	#RRGGBB/#RRGGBBAA output parser
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	exact	0.37158203125	B01_VANILLA_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"				public components().map(repr)
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	exact	0.37158203125	B02_CRYSTALLINE_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"	0			public components().map(repr)
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	exact	0.37158203125	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	exact	0.37158203125	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	exact	0.37158203125	B05_U8_QUANTIZATION	Measured-output-only	[0.1799982506146901,0.8001575624992221,0.2527923608979158,0.40149684374418465]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020089218650805315	interpolation of emitted quantized endpoints
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	exact	0.37158203125	B06_CSS_SERIALIZATION	Measured-output-only	[0.1799982506146901,0.8001575624992221,0.2527923608979158,0.40149684374418465]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020089218650805315	#2ecc40|0.4;#29ce57|0.474509804;u=0.020089218650805315
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	exact	0.37158203125	B07_CSS_REPARSE	Measured-output-only	[0.1799982506146901,0.8001575624992221,0.2527923608979158,0.40149684374418465]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020089218650805315	#RRGGBB/#RRGGBBAA output parser
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	plus	0.37158213125	B01_VANILLA_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"				public components().map(repr)
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	plus	0.37158213125	B02_CRYSTALLINE_SAMPLE	Measured	"[""127.04deg"",""77.51%"",""80.01%"",""40.15%""]"	0			public components().map(repr)
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	plus	0.37158213125	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	plus	0.37158213125	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	plus	0.37158213125	B05_U8_QUANTIZATION	Measured-output-only	[0.1799982257158461,0.8001575724587596,0.25279247543259814,0.401496938359792]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020090488491849443	interpolation of emitted quantized endpoints
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	plus	0.37158213125	B06_CSS_SERIALIZATION	Measured-output-only	[0.1799982257158461,0.8001575724587596,0.25279247543259814,0.401496938359792]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020090488491849443	#2ecc40|0.4;#29ce57|0.474509804;u=0.020090488491849443
P026	regression-radial-hsv-alpha-mid-wide-stroke	4096	plus	0.37158213125	B07_CSS_REPARSE	Measured-output-only	[0.1799982257158461,0.8001575724587596,0.25279247543259814,0.401496938359792]			#2ecc40|0.4;#29ce57|0.474509804;u=0.020090488491849443	#RRGGBB/#RRGGBBAA output parser
P027	regression-radial-hsv-base-square-fill	2048	minus	0.169921775	B01_VANILLA_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"				public components().map(repr)
P027	regression-radial-hsv-base-square-fill	2048	minus	0.169921775	B02_CRYSTALLINE_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"	0			public components().map(repr)
P027	regression-radial-hsv-base-square-fill	2048	minus	0.169921775	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P027	regression-radial-hsv-base-square-fill	2048	minus	0.169921775	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P027	regression-radial-hsv-base-square-fill	2048	minus	0.169921775	B05_U8_QUANTIZATION	Measured-output-only	[0.9021201304631803,0.9034975425348148,0.19846324177891056,1.0]			#e8e633|;#e3e732|;u=0.39187334637780613	interpolation of emitted quantized endpoints
P027	regression-radial-hsv-base-square-fill	2048	minus	0.169921775	B06_CSS_SERIALIZATION	Measured-output-only	[0.9021201304631803,0.9034975425348148,0.19846324177891056,1.0]			#e8e633|;#e3e732|;u=0.39187334637780613	#e8e633|;#e3e732|;u=0.39187334637780613
P027	regression-radial-hsv-base-square-fill	2048	minus	0.169921775	B07_CSS_REPARSE	Measured-output-only	[0.9021201304631803,0.9034975425348148,0.19846324177891056,1.0]			#e8e633|;#e3e732|;u=0.39187334637780613	#RRGGBB/#RRGGBBAA output parser
P027	regression-radial-hsv-base-square-fill	2048	exact	0.169921875	B01_VANILLA_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"				public components().map(repr)
P027	regression-radial-hsv-base-square-fill	2048	exact	0.169921875	B02_CRYSTALLINE_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"	0			public components().map(repr)
P027	regression-radial-hsv-base-square-fill	2048	exact	0.169921875	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P027	regression-radial-hsv-base-square-fill	2048	exact	0.169921875	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P027	regression-radial-hsv-base-square-fill	2048	exact	0.169921875	B05_U8_QUANTIZATION	Measured-output-only	[0.9021197913003708,0.9034976103673769,0.1984631739463487,1.0]			#e8e633|;#e3e732|;u=0.39189064368108789	interpolation of emitted quantized endpoints
P027	regression-radial-hsv-base-square-fill	2048	exact	0.169921875	B06_CSS_SERIALIZATION	Measured-output-only	[0.9021197913003708,0.9034976103673769,0.1984631739463487,1.0]			#e8e633|;#e3e732|;u=0.39189064368108789	#e8e633|;#e3e732|;u=0.39189064368108789
P027	regression-radial-hsv-base-square-fill	2048	exact	0.169921875	B07_CSS_REPARSE	Measured-output-only	[0.9021197913003708,0.9034976103673769,0.1984631739463487,1.0]			#e8e633|;#e3e732|;u=0.39189064368108789	#RRGGBB/#RRGGBBAA output parser
P027	regression-radial-hsv-base-square-fill	2048	plus	0.169921975	B01_VANILLA_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"				public components().map(repr)
P027	regression-radial-hsv-base-square-fill	2048	plus	0.169921975	B02_CRYSTALLINE_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"	0			public components().map(repr)
P027	regression-radial-hsv-base-square-fill	2048	plus	0.169921975	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P027	regression-radial-hsv-base-square-fill	2048	plus	0.169921975	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P027	regression-radial-hsv-base-square-fill	2048	plus	0.169921975	B05_U8_QUANTIZATION	Measured-output-only	[0.9021194521375614,0.9034976781999388,0.1984631061137868,1.0]			#e8e633|;#e3e732|;u=0.3919079409843696	interpolation of emitted quantized endpoints
P027	regression-radial-hsv-base-square-fill	2048	plus	0.169921975	B06_CSS_SERIALIZATION	Measured-output-only	[0.9021194521375614,0.9034976781999388,0.1984631061137868,1.0]			#e8e633|;#e3e732|;u=0.3919079409843696	#e8e633|;#e3e732|;u=0.3919079409843696
P027	regression-radial-hsv-base-square-fill	2048	plus	0.169921975	B07_CSS_REPARSE	Measured-output-only	[0.9021194521375614,0.9034976781999388,0.1984631061137868,1.0]			#e8e633|;#e3e732|;u=0.3919079409843696	#RRGGBB/#RRGGBBAA output parser
P028	regression-radial-hsv-base-square-fill	4096	minus	0.169921775	B01_VANILLA_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"				public components().map(repr)
P028	regression-radial-hsv-base-square-fill	4096	minus	0.169921775	B02_CRYSTALLINE_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"	0			public components().map(repr)
P028	regression-radial-hsv-base-square-fill	4096	minus	0.169921775	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P028	regression-radial-hsv-base-square-fill	4096	minus	0.169921775	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P028	regression-radial-hsv-base-square-fill	4096	minus	0.169921775	B05_U8_QUANTIZATION	Measured-output-only	[0.9021201304631803,0.9034975425348148,0.19846324177891056,1.0]			#e8e633|;#e3e732|;u=0.39187334637780613	interpolation of emitted quantized endpoints
P028	regression-radial-hsv-base-square-fill	4096	minus	0.169921775	B06_CSS_SERIALIZATION	Measured-output-only	[0.9021201304631803,0.9034975425348148,0.19846324177891056,1.0]			#e8e633|;#e3e732|;u=0.39187334637780613	#e8e633|;#e3e732|;u=0.39187334637780613
P028	regression-radial-hsv-base-square-fill	4096	minus	0.169921775	B07_CSS_REPARSE	Measured-output-only	[0.9021201304631803,0.9034975425348148,0.19846324177891056,1.0]			#e8e633|;#e3e732|;u=0.39187334637780613	#RRGGBB/#RRGGBBAA output parser
P028	regression-radial-hsv-base-square-fill	4096	exact	0.169921875	B01_VANILLA_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"				public components().map(repr)
P028	regression-radial-hsv-base-square-fill	4096	exact	0.169921875	B02_CRYSTALLINE_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"	0			public components().map(repr)
P028	regression-radial-hsv-base-square-fill	4096	exact	0.169921875	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P028	regression-radial-hsv-base-square-fill	4096	exact	0.169921875	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P028	regression-radial-hsv-base-square-fill	4096	exact	0.169921875	B05_U8_QUANTIZATION	Measured-output-only	[0.9021197913003708,0.9034976103673769,0.1984631739463487,1.0]			#e8e633|;#e3e732|;u=0.39189064368108789	interpolation of emitted quantized endpoints
P028	regression-radial-hsv-base-square-fill	4096	exact	0.169921875	B06_CSS_SERIALIZATION	Measured-output-only	[0.9021197913003708,0.9034976103673769,0.1984631739463487,1.0]			#e8e633|;#e3e732|;u=0.39189064368108789	#e8e633|;#e3e732|;u=0.39189064368108789
P028	regression-radial-hsv-base-square-fill	4096	exact	0.169921875	B07_CSS_REPARSE	Measured-output-only	[0.9021197913003708,0.9034976103673769,0.1984631739463487,1.0]			#e8e633|;#e3e732|;u=0.39189064368108789	#RRGGBB/#RRGGBBAA output parser
P028	regression-radial-hsv-base-square-fill	4096	plus	0.169921975	B01_VANILLA_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"				public components().map(repr)
P028	regression-radial-hsv-base-square-fill	4096	plus	0.169921975	B02_CRYSTALLINE_SAMPLE	Measured	"[""60.02deg"",""78.19%"",""90.82%"",""100%""]"	0			public components().map(repr)
P028	regression-radial-hsv-base-square-fill	4096	plus	0.169921975	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P028	regression-radial-hsv-base-square-fill	4096	plus	0.169921975	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P028	regression-radial-hsv-base-square-fill	4096	plus	0.169921975	B05_U8_QUANTIZATION	Measured-output-only	[0.9021194521375614,0.9034976781999388,0.1984631061137868,1.0]			#e8e633|;#e3e732|;u=0.3919079409843696	interpolation of emitted quantized endpoints
P028	regression-radial-hsv-base-square-fill	4096	plus	0.169921975	B06_CSS_SERIALIZATION	Measured-output-only	[0.9021194521375614,0.9034976781999388,0.1984631061137868,1.0]			#e8e633|;#e3e732|;u=0.3919079409843696	#e8e633|;#e3e732|;u=0.3919079409843696
P028	regression-radial-hsv-base-square-fill	4096	plus	0.169921975	B07_CSS_REPARSE	Measured-output-only	[0.9021194521375614,0.9034976781999388,0.1984631061137868,1.0]			#e8e633|;#e3e732|;u=0.3919079409843696	#RRGGBB/#RRGGBBAA output parser
P029	regression-radial-hsv-coincident-tall-fill	2048	minus	0.65527333750000005	B01_VANILLA_SAMPLE	Measured	"[""179.97deg"",""92.23%"",""83.34%"",""100%""]"				public components().map(repr)
P029	regression-radial-hsv-coincident-tall-fill	2048	minus	0.65527333750000005	B02_CRYSTALLINE_SAMPLE	Measured	"[""179.97deg"",""92.23%"",""83.34%"",""100%""]"	0			public components().map(repr)
P029	regression-radial-hsv-coincident-tall-fill	2048	minus	0.65527333750000005	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P029	regression-radial-hsv-coincident-tall-fill	2048	minus	0.65527333750000005	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P029	regression-radial-hsv-coincident-tall-fill	2048	minus	0.65527333750000005	B05_U8_QUANTIZATION	Measured-output-only	[0.06299022117647057,0.8313725490196079,0.8341910635294119,1.0]			#12d4cc|;#10d4d5|;u=0.96874680000000168	interpolation of emitted quantized endpoints
P029	regression-radial-hsv-coincident-tall-fill	2048	minus	0.65527333750000005	B06_CSS_SERIALIZATION	Measured-output-only	[0.06299022117647057,0.8313725490196079,0.8341910635294119,1.0]			#12d4cc|;#10d4d5|;u=0.96874680000000168	#12d4cc|;#10d4d5|;u=0.96874680000000168
P029	regression-radial-hsv-coincident-tall-fill	2048	minus	0.65527333750000005	B07_CSS_REPARSE	Measured-output-only	[0.06299022117647057,0.8313725490196079,0.8341910635294119,1.0]			#12d4cc|;#10d4d5|;u=0.96874680000000168	#RRGGBB/#RRGGBBAA output parser
P029	regression-radial-hsv-coincident-tall-fill	2048	exact	0.6552734375	B01_VANILLA_SAMPLE	Measured	"[""179.97deg"",""92.23%"",""83.34%"",""100%""]"				public components().map(repr)
P029	regression-radial-hsv-coincident-tall-fill	2048	exact	0.6552734375	B02_CRYSTALLINE_SAMPLE	Measured	"[""179.97deg"",""92.23%"",""83.34%"",""100%""]"	0			public components().map(repr)
P029	regression-radial-hsv-coincident-tall-fill	2048	exact	0.6552734375	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P029	regression-radial-hsv-coincident-tall-fill	2048	exact	0.6552734375	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P029	regression-radial-hsv-coincident-tall-fill	2048	exact	0.6552734375	B05_U8_QUANTIZATION	Measured-output-only	[0.06299019607843137,0.8313725490196079,0.8341911764705883,1.0]			#12d4cc|;#10d4d5|;u=0.96875	interpolation of emitted quantized endpoints
P029	regression-radial-hsv-coincident-tall-fill	2048	exact	0.6552734375	B06_CSS_SERIALIZATION	Measured-output-only	[0.06299019607843137,0.8313725490196079,0.8341911764705883,1.0]			#12d4cc|;#10d4d5|;u=0.96875	#12d4cc|;#10d4d5|;u=0.96875
P029	regression-radial-hsv-coincident-tall-fill	2048	exact	0.6552734375	B07_CSS_REPARSE	Measured-output-only	[0.06299019607843137,0.8313725490196079,0.8341911764705883,1.0]			#12d4cc|;#10d4d5|;u=0.96875	#RRGGBB/#RRGGBBAA output parser
P029	regression-radial-hsv-coincident-tall-fill	2048	plus	0.65527353749999995	B01_VANILLA_SAMPLE	Measured	"[""179.97deg"",""92.23%"",""83.34%"",""100%""]"				public components().map(repr)
P029	regression-radial-hsv-coincident-tall-fill	2048	plus	0.65527353749999995	B02_CRYSTALLINE_SAMPLE	Measured	"[""179.97deg"",""92.23%"",""83.34%"",""100%""]"	0			public components().map(repr)
P029	regression-radial-hsv-coincident-tall-fill	2048	plus	0.65527353749999995	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P029	regression-radial-hsv-coincident-tall-fill	2048	plus	0.65527353749999995	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P029	regression-radial-hsv-coincident-tall-fill	2048	plus	0.65527353749999995	B05_U8_QUANTIZATION	Measured-output-only	[0.06299017098039217,0.8313725490196079,0.8341912894117647,1.0]			#12d4cc|;#10d4d5|;u=0.96875319999999832	interpolation of emitted quantized endpoints
P029	regression-radial-hsv-coincident-tall-fill	2048	plus	0.65527353749999995	B06_CSS_SERIALIZATION	Measured-output-only	[0.06299017098039217,0.8313725490196079,0.8341912894117647,1.0]			#12d4cc|;#10d4d5|;u=0.96875319999999832	#12d4cc|;#10d4d5|;u=0.96875319999999832
P029	regression-radial-hsv-coincident-tall-fill	2048	plus	0.65527353749999995	B07_CSS_REPARSE	Measured-output-only	[0.06299017098039217,0.8313725490196079,0.8341912894117647,1.0]			#12d4cc|;#10d4d5|;u=0.96875319999999832	#RRGGBB/#RRGGBBAA output parser
P030	regression-radial-hsv-coincident-tall-fill	4096	minus	0.65551747812500005	B01_VANILLA_SAMPLE	Measured	"[""179.99deg"",""92.23%"",""83.34%"",""100%""]"				public components().map(repr)
P030	regression-radial-hsv-coincident-tall-fill	4096	minus	0.65551747812500005	B02_CRYSTALLINE_SAMPLE	Measured	"[""179.99deg"",""92.23%"",""83.34%"",""100%""]"	0			public components().map(repr)
P030	regression-radial-hsv-coincident-tall-fill	4096	minus	0.65551747812500005	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P030	regression-radial-hsv-coincident-tall-fill	4096	minus	0.65551747812500005	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
