probe_id	path	profile	previous_runtime_class	current_runtime_class	transition	fixture_comparable	universe	measurement_ref	previous_measurement_ref
path-array.dedup	array.dedup	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.dedup	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.dedup
path-array.dedup	array.dedup	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.dedup	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.dedup
path-array.dedup	array.dedup	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.dedup	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.dedup
path-array.enumerate	array.enumerate	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.enumerate	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.enumerate
path-array.enumerate	array.enumerate	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.enumerate	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.enumerate
path-array.enumerate	array.enumerate	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.enumerate	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.enumerate
path-array.enumerate	array.enumerate	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.enumerate	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.enumerate
path-array.filter	array.filter	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.filter	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.filter
path-array.filter	array.filter	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.filter	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.filter
path-array.filter	array.filter	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.filter	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.filter
path-array.filter	array.filter	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.filter	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.filter
path-array.find	array.find	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.find	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.find
path-array.find	array.find	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.find	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.find
path-array.find	array.find	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.find	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.find
path-array.find	array.find	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.find	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.find
path-array.first	array.first	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.first	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.first
path-array.first	array.first	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.first	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.first
path-array.first	array.first	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.first	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.first
path-array.first	array.first	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.first	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.first
path-array.flatten	array.flatten	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.flatten	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.flatten
path-array.flatten	array.flatten	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.flatten	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.flatten
path-array.flatten	array.flatten	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.flatten	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.flatten
path-array.flatten	array.flatten	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.flatten	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.flatten
path-array.fold	array.fold	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.fold	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.fold
path-array.fold	array.fold	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.fold	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.fold
path-array.fold	array.fold	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.fold	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.fold
path-array.fold	array.fold	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.fold	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.fold
path-array.insert	array.insert	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.insert	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.insert
path-array.insert	array.insert	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.insert	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.insert
path-array.insert	array.insert	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.insert	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.insert
path-array.insert	array.insert	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.insert	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.insert
path-array.intersperse	array.intersperse	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.intersperse	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.intersperse
path-array.intersperse	array.intersperse	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.intersperse	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.intersperse
path-array.intersperse	array.intersperse	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.intersperse	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.intersperse
path-array.intersperse	array.intersperse	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.intersperse	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.intersperse
path-array.join	array.join	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.join	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.join
path-array.join	array.join	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.join	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.join
path-array.join	array.join	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.join	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.join
path-array.join	array.join	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.join	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.join
path-array.last	array.last	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.last	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.last
path-array.last	array.last	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.last	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.last
path-array.last	array.last	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.last	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.last
path-array.last	array.last	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.last	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.last
path-array.len	array.len	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.len	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.len
path-array.len	array.len	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.len	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.len
path-array.len	array.len	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.len	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.len
path-array.len	array.len	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.len	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.len
path-array.map	array.map	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.map	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.map
path-array.map	array.map	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.map	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.map
path-array.map	array.map	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.map	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.map
path-array.map	array.map	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.map	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.map
path-array.pop	array.pop	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.pop	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.pop
path-array.pop	array.pop	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.pop	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.pop
path-array.pop	array.pop	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.pop	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.pop
path-array.pop	array.pop	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.pop	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.pop
path-array.position	array.position	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.position	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.position
path-array.position	array.position	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.position	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.position
path-array.position	array.position	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.position	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.position
path-array.position	array.position	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.position	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.position
path-array.product	array.product	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.product	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.product
path-array.product	array.product	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.product	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.product
path-array.product	array.product	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.product	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.product
path-array.product	array.product	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.product	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.product
path-array.push	array.push	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.push	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.push
path-array.push	array.push	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.push	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.push
path-array.push	array.push	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.push	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.push
path-array.push	array.push	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.push	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.push
path-array.range	array.range	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.range	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.range
path-array.range	array.range	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.range	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.range
path-array.range	array.range	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.range	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.range
path-array.range	array.range	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.range	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.range
path-array.reduce	array.reduce	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.reduce	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.reduce
path-array.reduce	array.reduce	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.reduce	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.reduce
path-array.reduce	array.reduce	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.reduce	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.reduce
path-array.reduce	array.reduce	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.reduce	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.reduce
path-array.remove	array.remove	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.remove	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.remove
path-array.remove	array.remove	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.remove	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.remove
path-array.remove	array.remove	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.remove	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.remove
path-array.remove	array.remove	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.remove	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.remove
path-array.rev	array.rev	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.rev	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.rev
path-array.rev	array.rev	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.rev	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.rev
path-array.rev	array.rev	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.rev	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.rev
path-array.rev	array.rev	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.rev	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.rev
path-array.slice	array.slice	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.slice	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.slice
path-array.slice	array.slice	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.slice	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.slice
path-array.slice	array.slice	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.slice	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.slice
path-array.slice	array.slice	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.slice	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.slice
path-array.sorted	array.sorted	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.sorted	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.sorted
path-array.sorted	array.sorted	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-array.sorted	00_nucleo/diagnosticos/p1309-matrix-normal.json#path-array.sorted
