fixture_id	pair	interval	left	right	eligible	s_i	a_i	d_i	b_i	q_i	status
S06-radial-oklch	radial/oklch	18	0.58064516129032295	0.61290322580645207	true	64	34	69	68	137	Preserved
S06-radial-oklch	radial/oklch	19	0.61290322580645207	0.64516129032258107	true	64	32	65	64	129	Preserved
S06-radial-oklch	radial/oklch	20	0.64516129032258107	0.67741935483871007	true	8	7	15	14	29	Preserved
S06-radial-oklch	radial/oklch	21	0.67741935483871007	0.70967741935483897	true	64	32	65	64	129	Preserved
S06-radial-oklch	radial/oklch	22	0.70967741935483897	0.74193548387096797	true	64	23	47	46	93	Preserved
S06-radial-oklch	radial/oklch	23	0.74193548387096797	0.77419354838709697	true	64	30	61	60	121	Preserved
S06-radial-oklch	radial/oklch	24	0.77419354838709697	0.80645161290322609	true	64	21	43	42	85	Preserved
S06-radial-oklch	radial/oklch	25	0.80645161290322609	0.83870967741935498	true	32	17	35	34	69	Preserved
S06-radial-oklch	radial/oklch	26	0.83870967741935498	0.87096774193548399	true	64	34	69	68	137	Preserved
S06-radial-oklch	radial/oklch	27	0.87096774193548399	0.90322580645161299	true	64	32	65	64	129	Preserved
S06-radial-oklch	radial/oklch	28	0.90322580645161299	0.9354838709677421	true	8	7	15	14	29	Preserved
S06-radial-oklch	radial/oklch	29	0.9354838709677421	0.967741935483871	true	64	32	65	64	129	Preserved
S06-radial-oklch	radial/oklch	30	0.967741935483871	1	true	64	23	47	46	93	Preserved
S06-linear-hsl	linear/hsl	0	0	0.032258064516128997	true	1	0	1	0	1	Preserved
S06-linear-hsl	linear/hsl	1	0.032258064516128997	0.06451612903225809	true	16	15	31	30	61	Preserved
S06-linear-hsl	linear/hsl	2	0.06451612903225809	0.096774193548387094	true	64	17	35	34	69	Preserved
S06-linear-hsl	linear/hsl	3	0.096774193548387094	0.12903225806451599	true	64	10	21	20	41	Preserved
S06-linear-hsl	linear/hsl	4	0.12903225806451599	0.16129032258064499	true	8	7	15	14	29	Preserved
S06-linear-hsl	linear/hsl	5	0.16129032258064499	0.19354838709677399	true	2	1	3	2	5	Preserved
S06-linear-hsl	linear/hsl	6	0.19354838709677399	0.225806451612903	true	64	6	13	12	25	Preserved
S06-linear-hsl	linear/hsl	7	0.225806451612903	0.25806451612903197	true	32	23	47	46	93	Preserved
S06-linear-hsl	linear/hsl	8	0.25806451612903197	0.29032258064516098	true	1	0	1	0	1	Preserved
S06-linear-hsl	linear/hsl	9	0.29032258064516098	0.32258064516128998	true	16	15	31	30	61	Preserved
S06-linear-hsl	linear/hsl	10	0.32258064516128998	0.35483870967741898	true	64	17	35	34	69	Preserved
S06-linear-hsl	linear/hsl	11	0.35483870967741898	0.38709677419354799	true	64	10	21	20	41	Preserved
S06-linear-hsl	linear/hsl	12	0.38709677419354799	0.41935483870967699	true	8	7	15	14	29	Preserved
S06-linear-hsl	linear/hsl	13	0.41935483870967699	0.45161290322580599	true	2	1	3	2	5	Preserved
S06-linear-hsl	linear/hsl	14	0.45161290322580599	0.483870967741936	true	64	6	13	12	25	Preserved
S06-linear-hsl	linear/hsl	15	0.483870967741936	0.51612903225806395	true	32	23	47	46	93	Preserved
S06-linear-hsl	linear/hsl	16	0.51612903225806395	0.54838709677419406	true	1	0	1	0	1	Preserved
S06-linear-hsl	linear/hsl	17	0.54838709677419406	0.58064516129032295	true	16	15	31	30	61	Preserved
S06-linear-hsl	linear/hsl	18	0.58064516129032295	0.61290322580645207	true	64	17	35	34	69	Preserved
S06-linear-hsl	linear/hsl	19	0.61290322580645207	0.64516129032258107	true	64	10	21	20	41	Preserved
S06-linear-hsl	linear/hsl	20	0.64516129032258107	0.67741935483871007	true	8	7	15	14	29	Preserved
S06-linear-hsl	linear/hsl	21	0.67741935483871007	0.70967741935483897	true	2	1	3	2	5	Preserved
S06-linear-hsl	linear/hsl	22	0.70967741935483897	0.74193548387096797	true	64	6	13	12	25	Preserved
S06-linear-hsl	linear/hsl	23	0.74193548387096797	0.77419354838709697	true	32	23	47	46	93	Preserved
S06-linear-hsl	linear/hsl	24	0.77419354838709697	0.80645161290322609	true	1	0	1	0	1	Preserved
S06-linear-hsl	linear/hsl	25	0.80645161290322609	0.83870967741935498	true	16	15	31	30	61	Preserved
S06-linear-hsl	linear/hsl	26	0.83870967741935498	0.87096774193548399	true	64	17	35	34	69	Preserved
S06-linear-hsl	linear/hsl	27	0.87096774193548399	0.90322580645161299	true	64	10	21	20	41	Preserved
S06-linear-hsl	linear/hsl	28	0.90322580645161299	0.9354838709677421	true	8	7	15	14	29	Preserved
S06-linear-hsl	linear/hsl	29	0.9354838709677421	0.967741935483871	true	2	1	3	2	5	Preserved
S06-linear-hsl	linear/hsl	30	0.967741935483871	1	true	64	6	13	12	25	Preserved
S06-radial-hsl	radial/hsl	0	0	0.032258064516128997	true	1	0	1	0	1	Preserved
S06-radial-hsl	radial/hsl	1	0.032258064516128997	0.06451612903225809	true	16	15	31	30	61	Preserved
S06-radial-hsl	radial/hsl	2	0.06451612903225809	0.096774193548387094	true	64	17	35	34	69	Preserved
S06-radial-hsl	radial/hsl	3	0.096774193548387094	0.12903225806451599	true	64	10	21	20	41	Preserved
S06-radial-hsl	radial/hsl	4	0.12903225806451599	0.16129032258064499	true	8	7	15	14	29	Preserved
S06-radial-hsl	radial/hsl	5	0.16129032258064499	0.19354838709677399	true	2	1	3	2	5	Preserved
S06-radial-hsl	radial/hsl	6	0.19354838709677399	0.225806451612903	true	64	6	13	12	25	Preserved
S06-radial-hsl	radial/hsl	7	0.225806451612903	0.25806451612903197	true	32	23	47	46	93	Preserved
S06-radial-hsl	radial/hsl	8	0.25806451612903197	0.29032258064516098	true	1	0	1	0	1	Preserved
S06-radial-hsl	radial/hsl	9	0.29032258064516098	0.32258064516128998	true	16	15	31	30	61	Preserved
S06-radial-hsl	radial/hsl	10	0.32258064516128998	0.35483870967741898	true	64	17	35	34	69	Preserved
S06-radial-hsl	radial/hsl	11	0.35483870967741898	0.38709677419354799	true	64	10	21	20	41	Preserved
S06-radial-hsl	radial/hsl	12	0.38709677419354799	0.41935483870967699	true	8	7	15	14	29	Preserved
S06-radial-hsl	radial/hsl	13	0.41935483870967699	0.45161290322580599	true	2	1	3	2	5	Preserved
S06-radial-hsl	radial/hsl	14	0.45161290322580599	0.483870967741936	true	64	6	13	12	25	Preserved
S06-radial-hsl	radial/hsl	15	0.483870967741936	0.51612903225806395	true	32	23	47	46	93	Preserved
S06-radial-hsl	radial/hsl	16	0.51612903225806395	0.54838709677419406	true	1	0	1	0	1	Preserved
S06-radial-hsl	radial/hsl	17	0.54838709677419406	0.58064516129032295	true	16	15	31	30	61	Preserved
S06-radial-hsl	radial/hsl	18	0.58064516129032295	0.61290322580645207	true	64	17	35	34	69	Preserved
S06-radial-hsl	radial/hsl	19	0.61290322580645207	0.64516129032258107	true	64	10	21	20	41	Preserved
S06-radial-hsl	radial/hsl	20	0.64516129032258107	0.67741935483871007	true	8	7	15	14	29	Preserved
S06-radial-hsl	radial/hsl	21	0.67741935483871007	0.70967741935483897	true	2	1	3	2	5	Preserved
S06-radial-hsl	radial/hsl	22	0.70967741935483897	0.74193548387096797	true	64	6	13	12	25	Preserved
S06-radial-hsl	radial/hsl	23	0.74193548387096797	0.77419354838709697	true	32	23	47	46	93	Preserved
S06-radial-hsl	radial/hsl	24	0.77419354838709697	0.80645161290322609	true	1	0	1	0	1	Preserved
S06-radial-hsl	radial/hsl	25	0.80645161290322609	0.83870967741935498	true	16	15	31	30	61	Preserved
S06-radial-hsl	radial/hsl	26	0.83870967741935498	0.87096774193548399	true	64	17	35	34	69	Preserved
S06-radial-hsl	radial/hsl	27	0.87096774193548399	0.90322580645161299	true	64	10	21	20	41	Preserved
S06-radial-hsl	radial/hsl	28	0.90322580645161299	0.9354838709677421	true	8	7	15	14	29	Preserved
S06-radial-hsl	radial/hsl	29	0.9354838709677421	0.967741935483871	true	2	1	3	2	5	Preserved
S06-radial-hsl	radial/hsl	30	0.967741935483871	1	true	64	6	13	12	25	Preserved
S06-linear-hsv	linear/hsv	0	0	0.032258064516128997	true	1	0	1	0	1	Preserved
S06-linear-hsv	linear/hsv	1	0.032258064516128997	0.06451612903225809	true	4	3	7	6	13	Preserved
S06-linear-hsv	linear/hsv	2	0.06451612903225809	0.096774193548387094	true	64	17	35	34	69	Preserved
S06-linear-hsv	linear/hsv	3	0.096774193548387094	0.12903225806451599	true	64	10	21	20	41	Preserved
S06-linear-hsv	linear/hsv	4	0.12903225806451599	0.16129032258064499	true	8	7	15	14	29	Preserved
S06-linear-hsv	linear/hsv	5	0.16129032258064499	0.19354838709677399	true	2	1	3	2	5	Preserved
S06-linear-hsv	linear/hsv	6	0.19354838709677399	0.225806451612903	true	64	6	13	12	25	Preserved
S06-linear-hsv	linear/hsv	7	0.225806451612903	0.25806451612903197	true	32	28	57	56	113	Preserved
S06-linear-hsv	linear/hsv	8	0.25806451612903197	0.29032258064516098	true	1	0	1	0	1	Preserved
S06-linear-hsv	linear/hsv	9	0.29032258064516098	0.32258064516128998	true	4	3	7	6	13	Preserved
S06-linear-hsv	linear/hsv	10	0.32258064516128998	0.35483870967741898	true	64	17	35	34	69	Preserved
S06-linear-hsv	linear/hsv	11	0.35483870967741898	0.38709677419354799	true	64	10	21	20	41	Preserved
S06-linear-hsv	linear/hsv	12	0.38709677419354799	0.41935483870967699	true	8	7	15	14	29	Preserved
S06-linear-hsv	linear/hsv	13	0.41935483870967699	0.45161290322580599	true	2	1	3	2	5	Preserved
S06-linear-hsv	linear/hsv	14	0.45161290322580599	0.483870967741936	true	64	6	13	12	25	Preserved
S06-linear-hsv	linear/hsv	15	0.483870967741936	0.51612903225806395	true	32	28	57	56	113	Preserved
S06-linear-hsv	linear/hsv	16	0.51612903225806395	0.54838709677419406	true	1	0	1	0	1	Preserved
S06-linear-hsv	linear/hsv	17	0.54838709677419406	0.58064516129032295	true	4	3	7	6	13	Preserved
S06-linear-hsv	linear/hsv	18	0.58064516129032295	0.61290322580645207	true	64	17	35	34	69	Preserved
S06-linear-hsv	linear/hsv	19	0.61290322580645207	0.64516129032258107	true	64	10	21	20	41	Preserved
S06-linear-hsv	linear/hsv	20	0.64516129032258107	0.67741935483871007	true	8	7	15	14	29	Preserved
S06-linear-hsv	linear/hsv	21	0.67741935483871007	0.70967741935483897	true	2	1	3	2	5	Preserved
S06-linear-hsv	linear/hsv	22	0.70967741935483897	0.74193548387096797	true	64	6	13	12	25	Preserved
S06-linear-hsv	linear/hsv	23	0.74193548387096797	0.77419354838709697	true	32	28	57	56	113	Preserved
S06-linear-hsv	linear/hsv	24	0.77419354838709697	0.80645161290322609	true	1	0	1	0	1	Preserved
S06-linear-hsv	linear/hsv	25	0.80645161290322609	0.83870967741935498	true	4	3	7	6	13	Preserved
S06-linear-hsv	linear/hsv	26	0.83870967741935498	0.87096774193548399	true	64	17	35	34	69	Preserved
S06-linear-hsv	linear/hsv	27	0.87096774193548399	0.90322580645161299	true	64	10	21	20	41	Preserved
S06-linear-hsv	linear/hsv	28	0.90322580645161299	0.9354838709677421	true	8	7	15	14	29	Preserved
S06-linear-hsv	linear/hsv	29	0.9354838709677421	0.967741935483871	true	2	1	3	2	5	Preserved
S06-linear-hsv	linear/hsv	30	0.967741935483871	1	true	64	6	13	12	25	Preserved
S06-radial-hsv	radial/hsv	0	0	0.032258064516128997	true	1	0	1	0	1	Preserved
S06-radial-hsv	radial/hsv	1	0.032258064516128997	0.06451612903225809	true	4	3	7	6	13	Preserved
S06-radial-hsv	radial/hsv	2	0.06451612903225809	0.096774193548387094	true	64	17	35	34	69	Preserved
S06-radial-hsv	radial/hsv	3	0.096774193548387094	0.12903225806451599	true	64	10	21	20	41	Preserved
S06-radial-hsv	radial/hsv	4	0.12903225806451599	0.16129032258064499	true	8	7	15	14	29	Preserved
S06-radial-hsv	radial/hsv	5	0.16129032258064499	0.19354838709677399	true	2	1	3	2	5	Preserved
S06-radial-hsv	radial/hsv	6	0.19354838709677399	0.225806451612903	true	64	6	13	12	25	Preserved
S06-radial-hsv	radial/hsv	7	0.225806451612903	0.25806451612903197	true	32	28	57	56	113	Preserved
S06-radial-hsv	radial/hsv	8	0.25806451612903197	0.29032258064516098	true	1	0	1	0	1	Preserved
S06-radial-hsv	radial/hsv	9	0.29032258064516098	0.32258064516128998	true	4	3	7	6	13	Preserved
S06-radial-hsv	radial/hsv	10	0.32258064516128998	0.35483870967741898	true	64	17	35	34	69	Preserved
S06-radial-hsv	radial/hsv	11	0.35483870967741898	0.38709677419354799	true	64	10	21	20	41	Preserved
S06-radial-hsv	radial/hsv	12	0.38709677419354799	0.41935483870967699	true	8	7	15	14	29	Preserved
S06-radial-hsv	radial/hsv	13	0.41935483870967699	0.45161290322580599	true	2	1	3	2	5	Preserved
S06-radial-hsv	radial/hsv	14	0.45161290322580599	0.483870967741936	true	64	6	13	12	25	Preserved
S06-radial-hsv	radial/hsv	15	0.483870967741936	0.51612903225806395	true	32	28	57	56	113	Preserved
S06-radial-hsv	radial/hsv	16	0.51612903225806395	0.54838709677419406	true	1	0	1	0	1	Preserved
S06-radial-hsv	radial/hsv	17	0.54838709677419406	0.58064516129032295	true	4	3	7	6	13	Preserved
S06-radial-hsv	radial/hsv	18	0.58064516129032295	0.61290322580645207	true	64	17	35	34	69	Preserved
S06-radial-hsv	radial/hsv	19	0.61290322580645207	0.64516129032258107	true	64	10	21	20	41	Preserved
S06-radial-hsv	radial/hsv	20	0.64516129032258107	0.67741935483871007	true	8	7	15	14	29	Preserved
S06-radial-hsv	radial/hsv	21	0.67741935483871007	0.70967741935483897	true	2	1	3	2	5	Preserved
S06-radial-hsv	radial/hsv	22	0.70967741935483897	0.74193548387096797	true	64	6	13	12	25	Preserved
S06-radial-hsv	radial/hsv	23	0.74193548387096797	0.77419354838709697	true	32	28	57	56	113	Preserved
S06-radial-hsv	radial/hsv	24	0.77419354838709697	0.80645161290322609	true	1	0	1	0	1	Preserved
S06-radial-hsv	radial/hsv	25	0.80645161290322609	0.83870967741935498	true	4	3	7	6	13	Preserved
S06-radial-hsv	radial/hsv	26	0.83870967741935498	0.87096774193548399	true	64	17	35	34	69	Preserved
S06-radial-hsv	radial/hsv	27	0.87096774193548399	0.90322580645161299	true	64	10	21	20	41	Preserved
S06-radial-hsv	radial/hsv	28	0.90322580645161299	0.9354838709677421	true	8	7	15	14	29	Preserved
S06-radial-hsv	radial/hsv	29	0.9354838709677421	0.967741935483871	true	2	1	3	2	5	Preserved
S06-radial-hsv	radial/hsv	30	0.967741935483871	1	true	64	6	13	12	25	Preserved
S06-linear-luma	linear/luma	0	0	0.032258064516128997	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	1	0.032258064516128997	0.06451612903225809	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	2	0.06451612903225809	0.096774193548387094	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	3	0.096774193548387094	0.12903225806451599	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	4	0.12903225806451599	0.16129032258064499	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	5	0.16129032258064499	0.19354838709677399	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	6	0.19354838709677399	0.225806451612903	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	7	0.225806451612903	0.25806451612903197	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	8	0.25806451612903197	0.29032258064516098	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	9	0.29032258064516098	0.32258064516128998	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	10	0.32258064516128998	0.35483870967741898	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	11	0.35483870967741898	0.38709677419354799	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	12	0.38709677419354799	0.41935483870967699	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	13	0.41935483870967699	0.45161290322580599	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	14	0.45161290322580599	0.483870967741936	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	15	0.483870967741936	0.51612903225806395	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	16	0.51612903225806395	0.54838709677419406	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	17	0.54838709677419406	0.58064516129032295	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	18	0.58064516129032295	0.61290322580645207	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	19	0.61290322580645207	0.64516129032258107	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	20	0.64516129032258107	0.67741935483871007	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	21	0.67741935483871007	0.70967741935483897	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	22	0.70967741935483897	0.74193548387096797	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	23	0.74193548387096797	0.77419354838709697	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	24	0.77419354838709697	0.80645161290322609	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	25	0.80645161290322609	0.83870967741935498	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	26	0.83870967741935498	0.87096774193548399	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	27	0.87096774193548399	0.90322580645161299	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	28	0.90322580645161299	0.9354838709677421	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	29	0.9354838709677421	0.967741935483871	true	1	0	1	0	1	Preserved
S06-linear-luma	linear/luma	30	0.967741935483871	1	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	0	0	0.032258064516128997	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	1	0.032258064516128997	0.06451612903225809	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	2	0.06451612903225809	0.096774193548387094	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	3	0.096774193548387094	0.12903225806451599	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	4	0.12903225806451599	0.16129032258064499	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	5	0.16129032258064499	0.19354838709677399	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	6	0.19354838709677399	0.225806451612903	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	7	0.225806451612903	0.25806451612903197	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	8	0.25806451612903197	0.29032258064516098	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	9	0.29032258064516098	0.32258064516128998	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	10	0.32258064516128998	0.35483870967741898	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	11	0.35483870967741898	0.38709677419354799	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	12	0.38709677419354799	0.41935483870967699	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	13	0.41935483870967699	0.45161290322580599	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	14	0.45161290322580599	0.483870967741936	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	15	0.483870967741936	0.51612903225806395	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	16	0.51612903225806395	0.54838709677419406	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	17	0.54838709677419406	0.58064516129032295	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	18	0.58064516129032295	0.61290322580645207	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	19	0.61290322580645207	0.64516129032258107	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	20	0.64516129032258107	0.67741935483871007	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	21	0.67741935483871007	0.70967741935483897	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	22	0.70967741935483897	0.74193548387096797	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	23	0.74193548387096797	0.77419354838709697	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	24	0.77419354838709697	0.80645161290322609	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	25	0.80645161290322609	0.83870967741935498	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	26	0.83870967741935498	0.87096774193548399	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	27	0.87096774193548399	0.90322580645161299	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	28	0.90322580645161299	0.9354838709677421	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	29	0.9354838709677421	0.967741935483871	true	1	0	1	0	1	Preserved
S06-radial-luma	radial/luma	30	0.967741935483871	1	true	1	0	1	0	1	Preserved
S07-linear-oklch	linear/oklch	0	0	0	false	0	0	0	0	0	Preserved
S07-linear-oklch	linear/oklch	1	0	1	true	64	28	57	56	113	Preserved
S07-radial-oklch	radial/oklch	0	0	0	false	0	0	0	0	0	Preserved
S07-radial-oklch	radial/oklch	1	0	1	true	64	28	57	56	113	Preserved
S07-linear-hsl	linear/hsl	0	0	0	false	0	0	0	0	0	Preserved
S07-linear-hsl	linear/hsl	1	0	1	true	64	18	37	36	73	Preserved
S07-radial-hsl	radial/hsl	0	0	0	false	0	0	0	0	0	Preserved
S07-radial-hsl	radial/hsl	1	0	1	true	64	18	37	36	73	Preserved
S07-linear-hsv	linear/hsv	0	0	0	false	0	0	0	0	0	Preserved
S07-linear-hsv	linear/hsv	1	0	1	true	64	19	39	38	77	Preserved
S07-radial-hsv	radial/hsv	0	0	0	false	0	0	0	0	0	Preserved
S07-radial-hsv	radial/hsv	1	0	1	true	64	19	39	38	77	Preserved
S07-linear-luma	linear/luma	0	0	0	false	0	0	0	0	0	Preserved
S07-linear-luma	linear/luma	1	0	1	true	1	0	1	0	1	Preserved
